612|PBHA's Chinatown Teen Program|As a Chinatown Teen counselor, you will have the opportunity be an influence in a middle schooler's life through interacting with them in a group environment.  Teens are encouraged to develop relationships with both the counselors and their fellow teens through a two hour program on Tuesdays and Thursdays, as well as various field trips throughout the semester.  Regular program consists of a mixture of homework time and a fun and skill building project designed to foster maturity, creativity, leadership, teamwork, and responsibility. The time commitment is one two hour program per week. For more information, please contact Simon Chang (chang9@fas) or Stephen Joe (sjoe@fas).|1|Undergraduates|chinatownteen@pbha.org||PBHA's Chinatown Teen Program,Student Organization Center at Hilles (SOCH),Box # ,59 Shepard Street,Cambridge, MA 02138|November
683|Harvard College Chinese International Students Society|Harvard College Chinese International Students Society aims to promote understanding and appreciation of traditional and current Chinese culture, including literature, history, philosophy, art and politics, in an academic atmosphere. This organization, consisting primarily of international students from China and other Chinese nationals fluent and willing to use the Chinese language in discussing issues related to China, is open to all with serious interests in Chinese culture in a deeper level beyond its development, economic opportunities, and relationship to the United States: Chinese International Students Society sees China as is--as a nation, as a cultural sphere, and as a continuation of its manifold traditions. It will engage its members in serious academic discussions on various topics related to China, the root to many of its members and an area of special concern to others. In addition, it will host social events to foster a sense of community for Chinese nationals studying in Harvard and those interested in joining this community. Furthermore, it also seeks cooperation with similar student organizations from other universities and colleges to enhance the communications among Chinese students across the United States.|2|Undergraduates|the_club@fas.harvard.edu|http://harvard-tongmenghui.org/|Harvard College Chinese International Students Society,Student Organization Center at Hilles (SOCH),Box # 319,59 Shepard Street,Cambridge, MA 02138|May
53|Harvard-Radcliffe Chinese Students Association|Founded in 1969, the Harvard-Radcliffe Chinese Students Association (CSA) is one of the largest and most active student organizations at Harvard. As a home to Harvard's Chinese and Chinese-American community, CSA serves as a forum for social, cultural, and educational/political interaction among students of all backgrounds. CSA hosts nearly 80 events each year, including general meetings, speaker series on culture and politics, holiday festivals, dim sum runs to Chinatown, parties, and more.|4|Undergraduates|csa@harvardcsa.org|http://www.harvardcsa.org|Harvard-Radcliffe Chinese Students Association,Student Organization Center at Hilles (SOCH),Box # 29,59 Shepard Street,Cambridge, MA 02138|November
503|Harvard-Radcliffe Christian Fellowship|The Harvard-Radcliffe Christian Fellowship is an inter-denominational, multi-ethnic community of students based on radical faith in Jesus Christ that will lead us to serve and bear witness to Him in the Harvard community as Savior and Lord of all facets of life.|1|Undergraduates|hrcf@hcs.harvard.edu|http://hcs.harvard.edu/~hrcf/|Harvard-Radcliffe Christian Fellowship,Student Organization Center at Hilles (SOCH),Box # 30,59 Shepard Street,Cambridge, MA 02138|January
48|Harvard Christian Impact|We are Harvard Christian Impact, a community of students who seek together to explore the message and teachings of Jesus and to live out the Christian life in and through connecting with God and with each other.  We focus on fostering the formation of deep relationships between the members of our community so that we might come to know Jesus better, and learn how to better serve one another and those outside our community with Christ's love. We believe that the Gospel of Jesus Christ provides true Life and Peace, and we seek to share this Good News with our fellow students, even as we seek daily to live out this Gospel in its fullness, and to encourage one another in this pursuit. We're not perfect, but we're moving together towards a common Goal, and we invite everyone to join us and explore the Gospel for themselves.|4|Undergraduates|harvardci.aia@gmail.com|http://www.christianimpact.org|Harvard Christian Impact,Student Organization Center at Hilles (SOCH),Box # 125,59 Shepard Street,Cambridge, MA 02138|January
420|Christians on Campus|This organization is committed to help students realize and participate in the eternal purpose of God as revealed in the Bible.  By studying the Bible and other related texts, we hope to explore the deeper meaning of the Bible, especially how it applies to us in our living.  Our hope is to experience the Bible in a way that will nurture our spirit and introduce the Lord Jesus Christ, a real and living person who can be experienced and enjoyed, to members of the Harvard community (students, faculty, staff, and families).  Our purpose on the Harvard campus will also include serving the Harvard community by providing practical and spiritual support that cannot be experienced in a typical academic setting.  We emphasize longitudinal experience of the Christian life, spanning not just the student years but professional, family, and even retirement years.  This is carried out by the following ways:    \x{ef}\x{bf}\x{bd}	Campus meetings.    \x{ef}\x{bf}\x{bd}	Personal Bible studies and mentoring on campus.    \x{ef}\x{bf}\x{bd}	Home meetings with alumni, faculty, and supporting community members where the students can experience care in the Body of Christ and observe people of all ages who are living out the Christian faith.|2|Undergraduates|christ@hcs.harvard.edu|http://www.hcs.harvard.edu/~christ/|Christians on Campus,Student Organization Center at Hilles (SOCH),Box # 338,59 Shepard Street,Cambridge, MA 02138|April
1190|Circle of Women Harvard College|Circle of Women Harvard College is a student run organization concerned with increasing awareness about the global state of girls\x{ef}\x{bf}\x{bd} secondary school education.  The group seeks to educate the Harvard community and the greater Boston area, particularly young people and students, about limited access to education for girls and the compounding benefits that girls\x{ef}\x{bf}\x{bd} secondary school education can provide in development efforts.  Circle of Women Harvard College will support Circle of Women\x{ef}\x{bf}\x{bd}s operations by spreading awareness about the cause through film screenings, meetings, speaker events, and community events and raising funds to support Circle of Women\x{ef}\x{bf}\x{bd}s projects.|2|Undergraduates|harvard@circleofwomen.org|http://circleofwomen.org|Circle of Women Harvard College,Student Organization Center at Hilles (SOCH),Box # 398,59 Shepard Street,Cambridge, MA 02138|December
513|CityServe|CityServe, working in partnership with the Boston nonprofit Tenacity, provides tennis instruction and academic tutoring to Boston middle school students. It hopes to encourage self-discipline, cooperation, and fun through tennis as well as encourage academic excellence and strong mentor/mentee relationships through tutoring. It also hopes to provide Harvard students with an outlet to make a difference in the community beyond the gates of Harvard Yard.|1|Undergraduates|harvardcityserve@gmail.com||CityServe,Student Organization Center at Hilles (SOCH),Box # 126,59 Shepard Street,Cambridge, MA 02138|January
502|CityStep|CityStep is a Harvard student organization that partners with Cambridge public schools to combine the spirit of public service with the creativity of the performing arts. CityStep enriches the educational experience of over 100 Cambridge fifth- through seventh-graders through a year-long program that includes dance and other creative activities. We promote self-esteem and leadership by providing a non-traditional forum in which a diverse group of public school students can discover new forms of self-expression.|4|Undergraduates|citystep.harvard@gmail.com|http://www.citystep.org|CityStep,Student Organization Center at Hilles (SOCH),Box # 1,59 Shepard Street,Cambridge, MA 02138|April
673|PBHA's CIVICS|"The Kettering Foundation reports that citizens ""believe that they do not -- cannot -- have a say in the system [because] there's no room left for their voices.""  CIVICS strives to inspire students to take an active participatory role in their community by educating them on what our government is and how it affects their lives.  Students are encouraged to think critically about their rights and responsibilities as citizens through lessons on the Constitution and Bill of Rights. With challenging discussions and simulations, children in grades 6-8 learn to evaluate, critique, and appreciate the democratic process through 8 weekly classes.  Groups of 2 or 3 CIVICS instructors teach in social studies classrooms of 15 to 25 students in the Boston and Cambridge public schools.  For more information, please contact Mike Love (mlove@fas)."|1|Undergraduates|civics@pbha.org|http://www.pbha.org|PBHA's CIVICS,Student Organization Center at Hilles (SOCH),Box # ,59 Shepard Street,Cambridge, MA 02138|November
213|Harvard Classics Club|The Classics Club provides a wide variety of opportunities for enthusiasts of ancient Rome, Greece, and their corresponding languages and cultures to promote and celebrate the Classics. The club's activities include, but are not limited to, a weekly Latin Table (Mensa Latina), classically themed movie nights, the translation and production of a Greek or Latin play for the wider audience on campus, and the occasional toga party. The club also sponsors Persephone, a journal for poetry, art, and translation inspired by the Classics. During the spring semester, club members organize and host the Harvard Certamen, a Latin Quiz-bowl tournament for high school students that attracts schools from across the nation.|4|Undergraduates|classics-list@hcs.harvard.edu|http://www.hcs.harvard.edu/~classics|Harvard Classics Club,Student Organization Center at Hilles (SOCH),Box # 145,59 Shepard Street,Cambridge, MA 02138|May
1291|Club Sports||4|Undergraduates||http://recreation.gocrimson.com/recreation/club_sports/Club_Sports_Program|Club Sports,Student Organization Center at Hilles (SOCH),Box # ,59 Shepard Street,Cambridge, MA 02138|n/a
712|Harvard College Coalition for East African Peace|The Harvard College Coalition for East African Peace is concerned with the political, social and cultural issues regarding the ongoing conflict in Tanzania, Kenya, Uganda, Rwanda, and Brundi, which suffer from remnants of political and civil strife, as well as poverty. The group will seek to promote greater awareness and understanding of these issues through appropriate means such as publications, meetings, seminars, and other educational activities with the intent of mobilizing the Harvard community to take action towards the cessation of hostilities and the promotion of sustained development in East Africa.|2|Undergraduates|hccup@lists.hcs.harvard.edu||Harvard College Coalition for East African Peace,Student Organization Center at Hilles (SOCH),Box # 370,59 Shepard Street,Cambridge, MA 02138|January
1223|Harvard College  Code Orange|The Harvard College Code Orange is concerned with ensuring social justice by addressing health & other disparities for individuals living in South Asia, with a particular emphasis on Pakistan. The group engages Harvard students and the larger community through an interface consisting of (1) programming, (2) fundraising initiatives, and (3) development strategies. The principle aim of Code Orange is to reach out to the impoverished children and adults in the largest slum within all of South Asia by supporting them through means of health seminars, vital medical attention, and donations. In order to achieve these goals, our group will seek to send aid in physical goods as well as service the people by means of student volunteers. We see a need for such a group, as it is currently very difficult for high school & college students to make a visible change in the developing world, especially in this region of Pakistan. To address this difficulty, Code Orange seeks to raise awareness and foster understanding of the region while providing undergraduates with an opportunity to make a tangible difference in the lives of millions.|4|Undergraduates|harvardcodeorange@gmail.com|http://www.projectcodeorange.org/|Harvard College  Code Orange,Student Organization Center at Hilles (SOCH),Box # 415,59 Shepard Street,Cambridge, MA 02138|May
228|Harvard College Bowl|This club rewards breadth of knowledge (do you know about the Treaty of Utrecht or who invented nylon?) and speed of recall.  Weekly meetings are open to all interested students.  It frequently competes at local and national intercollegiate tournaments.|2|Undergraduates|cbowl@hcs.harvard.edu|http://hcs.harvard.edu/~cbowl/|Harvard College Bowl,Student Organization Center at Hilles (SOCH),Box # 31,59 Shepard Street,Cambridge, MA 02138|May
512|College Diabetes Network|The Harvard College Diabetes Network (HCDN) aims to connect Harvard students with type 1 diabetes to each other and the greater Boston community. Off campus, HCDN members mentor newly diagnosed patients and their families at Joslin Diabetes Center. At Harvard, the HCDN organizes gatherings during which members are able to share valuable advice and information regarding diabetes.|1|Undergraduates|hcdnetwork@gmail.com|http://hcs.harvard.edu/~hdn|College Diabetes Network,Student Organization Center at Hilles (SOCH),Box # 306,59 Shepard Street,Cambridge, MA 02138|May
858|College Events Board|The College Events Board is a sovereign student organization and its purpose shall be:    1.	To plan and execute large-scale social events for the Harvard College undergraduates, including but not limited to:    a.	The fall Welcome Back event.    b.	A Harvard-Yale Pep Rally.    c.	The spring Yardfest concert.    2.	To provide advice and logistical support for students and student groups developing new events.    3.	To perform, in cooperation of Harvard University authorities, any other services deemed beneficial to Harvard University.|1|Undergraduates|ceb@fas.harvard.edu|http://fun.fas.harvard.edu|College Events Board,Student Organization Center at Hilles (SOCH),Box # ,59 Shepard Street,Cambridge, MA 02138|January
422|Harvard-Radcliffe Collegium Musicum|Harvard's distinguished undergraduate mixed chorus, the Harvard-Radcliffe Collegium Musicum, was founded in the fall of 1971 to coincide with the coeducational merger of Harvard and Radcliffe Colleges.          The repertoire of the Collegium draws on a diverse spectrum of a cappella and orchestral selections, including both sacred and secular works of composers such as Palestrina, Byrd, Dufay, Tallis, Brahms, Rachmaninoff, Debussy, Ravel, Britten, Barber, and more.        The group garnered critical acclaim under its first conductor, F. John Adams, and in 1978, direction of the group passed to Jameson Marvin, who led the chorus to even greater heights. Currently, the Collegium flourishes under the direction of Andrew Clark. In addition to historical masterpieces such as Beethoven's Symphony No. 9 and Handel's Israel in Egypt, the Collegium has brought the works of modern and contemporary composers, including John Adams, Steven Stucky, Julian Wachner, to performance spaces both in Boston and abroad.         In addition to its independent performances, the Collegium regularly collaborates with notable performing groups both within and outside the Harvard community, including the Harvard-Radcliffe Orchestra and the Handel and Haydn Period Orchestra of Boston.|4|Undergraduates|hrcm@hcs.harvard.edu|http://www.hrcm.net|Harvard-Radcliffe Collegium Musicum,Student Organization Center at Hilles (SOCH),Box # 151,59 Shepard Street,Cambridge, MA 02138|May
122|Colombian Students Association at Harvard College|The Colombian Student Association at Harvard College is a student organization devoted to social and cultural issues relating to Colombia, the Gateway to South America. We are joined by a strong desire to explore and strengthen Colombia through educational programs, service projects, and social events that promote Colombian culture, diversity, history, and all its many treasures. We also work with contacts directly in Colombia to create a stronger link between Harvard faculty, researchers, and students, and those in Colombia.  Anyone interested in Colombia, Latin American culture, or any related field is encouraged to learn more about our group and how they may contribute.|1|Undergraduates|colsa@lists.hcs.harvard.edu||Colombian Students Association at Harvard College,Student Organization Center at Hilles (SOCH),Box # 310,59 Shepard Street,Cambridge, MA 02138|September
1285|The Colorado Club of Harvard College|The Colorado Club aims to foster a community of Harvard students who are Colorado enthusiasts. We aim to promote the state's culture and tradition, as well as to provide social opportunities for students who share an appreciation for all things Colorado. The Colorado Club also facilitates Coloradan freshmen as they transition into the college. |1|Undergraduates|coclubharvard@gmail.com||The Colorado Club of Harvard College,Student Organization Center at Hilles (SOCH),Box # 249,59 Shepard Street,Cambridge, MA 02138|February
613|PBHA's Committee on Deaf Awareness|The Committee on Deaf Awareness runs American Sign Language evening classes for Harvard students and interested members of the outside community. The students can then use their language abilities to volunteer at after-school and adult literacy programs in the Deaf community.  This semester we will promote Deaf Culture awareness and the possibility of reinstating an ASL class into Harvard's course offerings. Those interested in promoting knowledge of or learning about the remarkable language of sign and of deaf culture may contact Caroline Jackson (cejacks@fas), Erika Helgen (ehelgen@fas), or Michael Stein (mstein@law.harvard.edu).|1|Undergraduates|coda@pbha.org||PBHA's Committee on Deaf Awareness,Student Organization Center at Hilles (SOCH),Box # ,59 Shepard Street,Cambridge, MA 02138|November
962|Harvard Community Garden|We are the primary maintenance and management organization of the Harvard Community Garden, located at 27 Holyoke Place. The Community Garden student group works in collaboration with various administrators across the University (Center for Health and the Global Environment, HUDS, Food Literacy Project) in all aspects of upkeep from planting to distribution to  planning and implementing programmatic uses of the garden as an educational and social space.|1|Undergraduates|harvardgardeners@gmail.com|http://www.garden.harvard.edu|Harvard Community Garden,Student Organization Center at Hilles (SOCH),Box # 351,59 Shepard Street,Cambridge, MA 02138|September
269|Harvard College Community of Humanists, Atheists, and Agnostics|The Harvard Community of Humanists, Atheists, and Agnostics seeks to encourage consciousness of the various political, scientific, social and cultural issues surrounding secularism and Humanism.  Accordingly, HCHAA sponsors events, panel discussions, debates, social functions and other educational and cultural programs.  The Secular Society welcomes members of every gender, ethnicity, religious background and sexuality.  We seek to maintain a positive and communicative relationship with other religious and political groups on campus, and welcome our responsibility to give back to the community, lending support to community service and political campaigns affecting secularism or Humanism.|2|Undergraduates|secular@hcs.harvard.edu|http://www.hcs.harvard.edu/~secular|Harvard College Community of Humanists, Atheists, and Agnostics,Student Organization Center at Hilles (SOCH),Box # 96,59 Shepard Street,Cambridge, MA 02138|March
844|Harvard Composers Association|"The mission of the Harvard Composers Association is to promote the presence of 20th and 21st century music on campus through concerts of contemporary repertoire, original student compositions and collaborative projects with other mediums, art forms and organizations. We work with musicians from the Harvard community and beyond, usually members of our unofficial organization, the Harvard New Music Ensemble - a group of top student musicians who have a dedicated interest in new music. This allows student composers to have their works rehearsed and performed by musicians of the highest caliber, which is the most important thing for an aspiring composer.        We also began a small new music festival - ""Atelier"" - starting in the spring of 2011, that brought together composers and performers for a series of masterclasses and rehearsals, culminating in a concert in Paine Hall.        HCA believes in the relevance of contemporary music created in the Classical tradition in modern society and the importance of new music if Classical Music is to be recognized as a living art form. Such status can only result from performances, as well as the advocating and promotion of new music."|2|Undergraduates|harvardcomposers@gmail.com||Harvard Composers Association,Student Organization Center at Hilles (SOCH),Box # 321,59 Shepard Street,Cambridge, MA 02138|May
543|Harvard Computer Society|The Harvard Computer Society is an undergraduate student group dedicated to promoting interest in computing and information technologies among members of the Harvard community. HCS brings speakers to talk about technology (and of late, technology entrepreneurship), and works on a variety of projects throughout the year. In the past, these have included giving seminars on computer topics, improving the technological tools available to student groups, and organizing the wildly popular Valentine's Day Datamatch. HCS also provides web space, mailing lists, and email accounts which many Harvard student organizations rely on. No experience is required to get involved.|2|Undergraduates|board@hcs.harvard.edu|http://www.hcs.harvard.edu|Harvard Computer Society,Student Organization Center at Hilles (SOCH),Box # 157,59 Shepard Street,Cambridge, MA 02138|December
964|Harvard College Concert Commission|The mission of the Harvard College Concert Commission (HCC) is to organize and present live performances for the Harvard community. Its focus is on developing shows that foster an appreciation for modern musical and other performance styles as well as to enhance the cultural and social richness of the Harvard undergraduate experience. The HCC serves as an advocate for popular contemporary music on the Harvard campus and enables students to become involved in the music and entertainment industries.|0|Undergraduates|harvardconcertcommission@hcs.harvard.edu||Harvard College Concert Commission,Student Organization Center at Hilles (SOCH),Box # 156,59 Shepard Street,Cambridge, MA 02138|October
188|Concilio Latino de Harvard|"Concilio Latino is the University-wide, ""umbrella"" organization for all the Latino/Latin American groups at Harvard.  The organization provides a forum for dialogue, coordination, and communication for the Latino/Latin American community''s cultural, performing, political, social and publication groups on campus, while also expanding awareness to the larger Harvard community on pertinent Latino/Latin American issues.  Historically, Concilio Latino has been responsible for sponsoring the Latino Welcome Day at the beginning of the academic year, as will as the Latino Graduation at the end of the academic year.  Additionally, as of  2006 the organization has hosted the Latino Holiday Dinner during early December, a soon-to-be tradition of the Harvard Community."|2|Undergraduates|concilio@hcs.harvard.edu|http://hcs.harvard.edu/~concilio|Concilio Latino de Harvard,Student Organization Center at Hilles (SOCH),Box # 33,59 Shepard Street,Cambridge, MA 02138|April
638|PBHA's Connelly Center Youth Prison Tutoring Program|The Connelly Youth Center Program, part of PBHA''s Prison Education Program, is made up of a small, dedicated group of students seeking to provide one-on-one academic help to teenage boys (16-18) from the Connelly Youth Center, a juvenile detention center in Roslindale, MA. Volunteers travel to Connelly by van once a week, either Monday or Thursday, and work with each student whatever they''d like to do. Tutors typically help students complete work for classes, strengthen basic reading, writing, and math skills, prepare for standardized tests, and/or explore extracurricular topics of interest. Whenever possible, we try to match up each tutor with a particular student in order to foster more long-term tutoring relationships. With all of the van ride bonding time included, a night of tutoring runs from about 6:15-8:30. If you''d like to learn more about why the Connelly program is the greatest ever, please contact  Daisy Chiu (dchiu@fas) or Azeemah Kola (akola@fas).|1|Undergraduates|youthprisontutoring@pbha.org||PBHA's Connelly Center Youth Prison Tutoring Program,Student Organization Center at Hilles (SOCH),Box # ,59 Shepard Street,Cambridge, MA 02138|November
523|Harvard College Consulting Group|The Harvard College Consulting Group is a student-run, not-for-profit organization that actively improves communities around Harvard and beyond by creating innovative and effective solutions for businesses and nonprofits, while fostering personal and leadership development for its members.        HCCG operates with the highest standards of professionalism in all its relationships with clients and the outside community. The internal environment values both cooperation and individual initiative, with the belief that innovation often springs from a team environment. To this end, HCCG prizes diligence, cooperation, and creativity, while providing members with critical training that enables them to understand businesses from numerous perspectives.        Please contact us at hccg.share@gmail.com to inquire about membership.|4|Undergraduates|hccg.share@gmail.com|http://www.harvardcollegeconsulting.org|Harvard College Consulting Group,Student Organization Center at Hilles (SOCH),Box # 361,59 Shepard Street,Cambridge, MA 02138|April
827|Contact Peer Counseling|Contact is a non-judgmental, non-directive, confidential undergraduate peer counseling group for all sexualities, all genders, and all relationships. Located in the basement of Thayer, Contact is a great space to chat about your feelings, vent about a bad day, or work through confusing situations. Pick up some safe sex supplies, browse our library, or talk to our friendly staff. We're always here to listen. Call us from Wed-Sun, 8pm-1am, or drop in from Thurs-Sun, 8pm-1am.|1|Undergraduates|harvardcontact@gmail.com|http://www.hcs.harvard.edu/~harvardcontact/|Contact Peer Counseling,Student Organization Center at Hilles (SOCH),Box # 305,59 Shepard Street,Cambridge, MA 02138|December
829|Corcairdhearg: Harvard College Irish Dancers|Irish Dancing is an expression of athleticism, talent, and culture.  It is both an artful and competitive activity in which thousands of students participate worldwide.  Modern Irish Dancing derives from traditional step dancing, which became popular in Ireland during the 18th Century.  Unique characteristics distinguished Irish step dancing from other forms of dance, and dancers became known for their rigid upper bodies, precise movements, and percussive beats.  Today, Irish Dancing has become a popular modern form of dance throughout all of Europe, Australia, and the Americas.  Dancers learn a variety of steps choreographed to traditional Irish music; the dances may be performed in light shoes or heavy shoes, as solo dances or as team dances.      The Harvard College Irish Dancers, named ?Corcairdhearg? after the Irish word for ?Crimson,? are a group of students dedicated to choreographing, practicing, and performing Irish Dancing at Harvard.  The group serves three functions to incorporate all levels of dancing.  Firstly, the dancers showcase their work by participating in various cultural shows on campus and by holding performances of their own.  Weekly practices allow the students to create and perfect new steps and to share different styles of the dance with one another.  Secondly, the group holds classes for inexperienced dancers to learn the basics of Irish Dancing.  Finally, the group forms a network for currently competitive dancers to give these students an opportunity to continue competing throughout their time at Harvard.      Corcairdhearg:  Harvard College Irish Dancers is a group committed to bringing this unique form of dance to the Harvard community.|1|Undergraduates|harvardirishdance@gmail.com|http://www.hcs.harvard.edu/~irishdance|Corcairdhearg: Harvard College Irish Dancers,Student Organization Center at Hilles (SOCH),Box # 17,59 Shepard Street,Cambridge, MA 02138|September
837|Harvard College Council on Business and the Environment|The Harvard College Council on Business and the Environment         The Harvard College Council on Business and the Environment is a green strategy consulting group that aims to identify growth potential of green start-ups and engineer sustainable solutions for businesses of all types. The group is structured in a manner comparable to the structure of any management consulting firm, which allows members to develop skill sets that are directly transferable to the professional consulting setting.        The purpose of the Harvard College Council on Business and the Environment (CBE) is to provide the Harvard undergraduate student body with a means of exploring inefficiencies in business that are either 1) founded on green ideals or 2) interested in moving towards greater sustainability by cutting inefficiencies in a cost-effective manner.|1|Undergraduates|harvardcbe@gmail.com|http://harvardcouncil.com|Harvard College Council on Business and the Environment,Student Organization Center at Hilles (SOCH),Box # 115,59 Shepard Street,Cambridge, MA 02138|December
1180|Harvard Undergraduate Crimson Care Collaborative|The Harvard Undergraduate Crimson Care Collaborative is a research-based organization whose objective is to provide undergraduate students with the resources to fully pursue their interest in clinical research.  It shall also serve the greater Boston community, specifically medically underserved communities at the following Clinics:         MGH is the abbreviation of Massachusetts General Hospital.         MGH - Internal Medicine Associates (IMA): 55 Fruit Street, Boston, MA 02114    MGH - Chelsea: 151 Everett Avenue, Chelsea, MA 02150    Beth Israel Deaconess Medical Center (BIDMC): 110 Francis Street Boston, MA 02215    Cambridge Health Alliance: 1493 Cambridge Street, Cambridge, MA  02139    MGH - Revere-Pediatrics: 300 Broadway, Revere, MA 02151              In order to ensure the constant and rapid improvement of patient care at each clinic, members of CCC gather and analyze data on CCC clinics' patient demographic characteristics, clinical features, and health trends. CCC members also assess clinicians\x{ef}\x{bf}\x{bd} quality of care to help enhance clinic\x{ef}\x{bf}\x{bd}s quality improvement efforts.         In order to help patients learn how to take their medications, better their lifestyles, and recognize health risks, members of CCC work to develop methods to improve patient education. This includes educating patients during their initial wait times, holding teaching sessions focusing on broad health topics (e.g., nutrition, exercise, supplements) at each clinic, and creating easy to read brochures that patients can take home.         In order maintain the flow of clinic schedules each night, CCC members perform administrative duties. They ensure that patients are assigned to clinical teams, update online tracking spreadsheets, and monitor patient progresses throughout clinic.         CCC will also provide Harvard undergraduates with other opportunities for clinical exposure to primary care and host a mentorship program, which will match undergraduates with Harvard Medical School students, a shadowing program, which will be arranged with doctors at CCC sites, and monthly lectures or discussions to be led by a medical student or invited guest.         All undergraduate students are welcome to apply for the CCC membership, especially those interested in medicine and the health sciences.  Our central goal shall be to promote and ensure the success of student health care providers and to foster a feeling of commitment to underserved populations.  Together, in conjunction with the support from Harvard/Massachusetts General Hospital Staff, we shall create a community with a commitment to servitude dedicated to providing the best care possible to future patients in our immediate realm and beyond.|4|Undergraduates|crimsoncareboard@gmail.com|http://crimsoncare.org/new/|Harvard Undergraduate Crimson Care Collaborative,Student Organization Center at Hilles (SOCH),Box # 325,59 Shepard Street,Cambridge, MA 02138|February
1238|Crimson Commons|The mission of Crimson Commons is to provide a forum for conversation between enterprising members of the Harvard student body and local business representatives, encourage the exchange of  business knowledge, experience and inspiration, and strengthen community relationships with collaborative spirit.|0|Undergraduates|crimsoncommons1636@gmail.com|http://crimsoncommons.org/|Crimson Commons,Student Organization Center at Hilles (SOCH),Box # 171,59 Shepard Street,Cambridge, MA 02138|December
551|Crimson Key Society|Crimson Key Society is the premiere organization dedicated to serving the Harvard University community. CKS leads daily campus tours, participates in community outreach through the TEACH program, helps organize the Calendar of Opening Days each fall, ushers commencement services in June, and provides greeters for a variety of campus-wide activities, including the annual Arts First weekend, visiting parents weekends and various discussion panels.|3|Undergraduates|CrimsonKeySociety@gmail.com|http://www.crimsonkeysociety.org|Crimson Key Society,Student Organization Center at Hilles (SOCH),Box # 34,59 Shepard Street,Cambridge, MA 02138|November
1134|CrimsonEMS|CrimsonEMS facilitates the opportunity for a student-run EMS as part of Harvard's extracurricular offerings. Its purpose is twofold: CrimsonEMS facilitates 1) a heavily subsidized Emergency Medical Technician-Basic (EMT-B) training course to take place at Harvard University concurrently with classes, and 2) opportunities to work aboard an ambulance run by MIT-EMS in addition to other on campus Quick Response Service (QRS) opportunities. Eventually, CrimsonEMS hopes to operate its own ambulance, which will serve the Harvard Community. We believe that the capacity to serve our community, our school, and ourselves as EMTs is tantamount to a healthy, rich, and medically aware College Community.|4|Undergraduates|crimsonems@hcs.harvard.edu|http://www.crimsonems.org|CrimsonEMS,Student Organization Center at Hilles (SOCH),Box # 64,59 Shepard Street,Cambridge, MA 02138|December
1|The Harvard Crimson|The Harvard Crimson is the only breakfast-table daily newspaper in Cambridge, Mass. The Crimson publishes every morning, Monday through Friday, except on federal and University holidays. In addition to the daily newspaper, The Crimson publishes an extended sports section on Mondays; an arts section on Tuesday; and Fifteen Minutes, the weekend magazine of The Crimson, on Thursday. Our presses are also available for third-party contract printing.|4|Undergraduates|president@thecrimson.com|http://www.thecrimson.com|The Harvard Crimson,Student Organization Center at Hilles (SOCH),Box # 301,59 Shepard Street,Cambridge, MA 02138|December
1191|Harvard College Crunch Magazine|The Harvard College Comics Club is the only club at Harvard dedicated to spreading awareness and appreciation of sequential art. We bring together a community of graphic artists and comics fans to promote sequential art as a new genre and art form. Our main project is the Crunch, which is a bi-annual publication featuring only student work. We host creative workshops for artists, new and old, to practice their skills and receive feedback on their work. We also host free of charge screenings, invite experienced cartoonists and comics artists for guest lectures, and organize social events and outings. We aim to provide a space for artists to hone their skills, express themselves learn from each other, and publish their work. On a larger scale we hope to show the Harvard community the immense potential of sequential art to be an amazing and moving form of art.|2|Undergraduates|harvardcomics@hcs.harvard.edu|http://harvardcrunch.weebly.com|Harvard College Crunch Magazine,Student Organization Center at Hilles (SOCH),Box # 32,59 Shepard Street,Cambridge, MA 02138|October
177|Cuban-American Undergraduate Student Association|The Cuban-American Undergraduate Student Association (CAUSA) is a student group committed to sharing the beauty of Cuban culture with the Harvard community and acting as an advocate for a free and democratic Cuba.  We host both social and political events.|1|Undergraduates|causa@hcs.harvard.edu|http://www.hcs.harvard.edu/~causa|Cuban-American Undergraduate Student Association,Student Organization Center at Hilles (SOCH),Box # 26,59 Shepard Street,Cambridge, MA 02138|September
1313|Harvard College Data Ventures|The purpose of the Harvard College division of Data Ventures (see dataventures.org for all participating institutions) is to equip undergraduates for the new information age. We will train interested students in computational and analytical methods needed to make sense of masses of numerical and qualitative data in a meaningful way. Our goal extends beyond merely educating our classmates in statistics, machine learning, and computation. Outside the comp (training) structure of our group, the larger purpose of Data Ventures in the Harvard community is to serve as a data analysis group for academic departments, other student groups, as well as local and not-for-profit organizations. As part of an intercollegiate network, the Harvard College chapter of Data Ventures will also participate in Kaggle, TopCoder, and other large-scale data competitions. Data Ventures will also host local data conventions with speakers and recruiters from academia and industry. |4|Undergraduates|dataventures.harvard@gmail.com|http://dataventures.org/harvard|Harvard College Data Ventures,Student Organization Center at Hilles (SOCH),Box # ,59 Shepard Street,Cambridge, MA 02138|n/a
